time,stim,spike
56.832,0,0.00385
56.833,0,-0.00592
56.834,0,0.00406
56.835,0,0
56.836,0,0.00534
56.837,0,0.00275
56.838,0,0.0018
56.839,0,0.00616
56.84,0,0.00278
56.841,0,-0.00168
56.842,0,-3e-5
56.843,0,-6e-5
56.844,0,0.00732
56.845,0,6.1e-4
56.846,0,3.4e-4
56.847,0,-6.1e-4
56.848,0,-0.00467
56.849,0,0.00357
56.85,0,4.9e-4
56.851,0,0.00192
56.852,0,0.00711
56.853,0,0.00241
56.854,0,0.00589
56.855,0,0.00357
56.856,0,0.00323
56.857,0,0.00131
56.858,0,0.00256
56.859,0,4.6e-4
56.86,0,0.0058
56.861,0,3.1e-4
56.862,0,0.00174
56.863,0,0.00339
56.864,0,0.00262
56.865,0,0.00269
56.866,0,1.8e-4
56.867,0,0.00748
56.868,0,0.00668
56.869,0,0.00412
56.87,0,0.0032
56.871,0,0.00171
56.872,0,0.00348
56.873,0,0.00458
56.874,0,0.00134
56.875,0,2.7e-4
56.876,0,0.00189
56.877,0,0.00461
56.878,0,0.00604
56.879,0,0.0014
56.88,0,0.00494
56.881,0,0.00388
56.882,0,0.00497
56.883,0,7.3e-4
56.884,0,0.00174
56.885,0,-0.00296
56.886,0,0.00574
56.887,0,0.00333
56.888,0,0.00702
56.889,0,0.00125
56.89,0,0.00323
56.891,0,-0.00433
56.892,0,0.00754
56.893,0,0.00119
56.894,0,-9e-5
56.895,0,0.00171
56.896,0,0.0018
56.897,0,0.00616
56.898,0,0.00797
56.899,0,0.00317
56.9,0,0.00433
56.901,0,-0.00192
56.902,0,0.00107
56.903,0,0.0061
56.904,0,0.00119
56.905,0,-0.00238
56.906,0,-0.00168
56.907,0,0.00864
56.908,0,0.00781
56.909,0,-0.00107
56.91,0,0.0022
56.911,0,-0.00302
56.912,0,-0.00189
56.913,0,0.00244
56.914,0,0.00516
56.915,0,0.0047
56.916,0,4.9e-4
56.917,0,0.00427
56.918,0,0.00363
56.919,0,0.00388
56.92,0,-0.00208
56.921,0,0.00253
56.922,0,-0.00201
56.923,0,0.0018
56.924,0,0.00476
56.925,0,0.00491
56.926,0,0.00476
56.927,0,0.00287
56.928,0,0.00104
56.929,0,0.00241
56.93,0,0.00699
56.931,0,0.00247
56.932,0,0.00116
56.933,0,-5.2e-4
56.934,0,7.6e-4
56.935,0,0.00598
56.936,0,0.00439
56.937,0,0.00467
56.938,0,0.00562
56.939,0,0.0043
56.94,0,0.00159
56.941,0,-0.00302
56.942,0,0.00122
56.943,0,0.00308
56.944,0,0.00299
56.945,0,-0.00336
56.946,0,-0.00101
56.947,0,-3.4e-4
56.948,0,0.00659
56.949,0,0.00885
56.95,0,-9e-5
56.951,0,0.0032
56.952,0,0.00156
56.953,0,0.0029
56.954,0,0.00348
56.955,0,0.01028
56.956,0,0.00433
56.957,0,0.00195
56.958,0,0.005
56.959,0,0.00409
56.96,0,0.00305
56.961,0,0.00647
56.962,0,0.00476
56.963,0,-0.00174
56.964,0,0.00473
56.965,0,4e-4
56.966,0,0.00293
56.967,0,0.00137
56.968,0,0.00137
56.969,0,0.00134
56.97,0,0.00381
56.971,0,0.00449
56.972,0,0.00504
56.973,0,8.9e-4
56.974,0,-0.00137
56.975,0,0.00427
56.976,0,-0.00247
56.977,0,0.00369
56.978,0,0.00455
56.979,0,0.00629
56.98,0,0.00153
56.981,0,1.8e-4
56.982,0,9.8e-4
56.983,0,0.00137
56.984,0,0.00397
56.985,0,-0.00241
56.986,0,0.00354
56.987,0,0.00339
56.988,0,0.00546
56.989,0,-0.00153
56.99,0,6.4e-4
56.991,0,0.00241
56.992,0,0.00256
56.993,0,0.00323
56.994,0,0.00735
56.995,0,0.00235
56.996,0,-9.8e-4
56.997,0,0.00204
56.998,0,0.00684
56.999,0,0.00446
57,0,0.00479
57.001,0,0.00598
57.002,0,0.0018600000000000001
57.003,0,0.00641
57.004,0,0.00693
57.005,0,0.00479
57.006,0,-0.00177
57.007,0,0.00665
57.008,0,0.00482
57.009,0,0.00397
57.01,0,0.0015
57.011,0,0.00211
57.012,0,0.00833
57.013,0,0.00558
57.014,0,0.00308
57.015,0,0.00357
57.016,0,0.00439
57.017,0,0.00214
57.018,0,0.00269
57.019,0,0.00104
57.02,0,-0.0011
57.021,0,0.00244
57.022,0,0.00348
57.023,0,0.00348
57.024,0,0.00171
57.025,0,0.00891
57.026,0,0.00278
57.027,0,-9e-5
57.028,0,-0.0022
57.029,0,5.8e-4
57.03,0,0.0029
57.031,0,0.00412
57.032,0,0.00406
57.033,0,5.5e-4
57.034,0,0.00565
57.035,0,0.00607
57.036,0,0.00256
57.037,0,0.00204
57.038,0,0.00458
57.039,0,0.00302
57.04,0,6.4e-4
57.041,0,0.00458
57.042,0,0.0022
57.043,0,0.00677
57.044,0,0.00113
57.045,0,0.00522
57.046,0,6.7e-4
57.047,0,7.6e-4
57.048,0,0.00473
57.049,0,0.00571
57.05,0,-0.0022
57.051,0,0.00391
57.052,0,0.00208
57.053,0,0.00568
57.054,0,0.00269
57.055,0,0.00497
57.056,0,0.00156
57.057,0,1.5e-4
57.058,0,0.00604
57.059,0,0.00629
57.06,0,-3.4e-4
57.061,0,2.4e-4
57.062,0,0.0018
57.063,0,-2.7e-4
57.064,0,-0.00195
57.065,0,0.00656
57.066,0,0.00366
57.067,0,0.00543
57.068,0,0.00391
57.069,0,0.00388
57.07,0,0.00217
57.071,0,0.00296
57.072,0,0.00342
57.073,0,0.00305
57.074,0,-4.9e-4
57.075,0,0.00217
57.076,0,0.00592
57.077,0,0.00156
57.078,0,0.00198
57.079,0,0.00345
57.08,0,2.4e-4
57.081,0,-0.0014
57.082,0,0.0037200000000000002
57.083,0,0.0022
57.084,0,0.00546
57.085,0,0.00162
57.086,0,0.00192
57.087,0,0.00467
57.088,0,0.00522
57.089,0,0.0043
57.09,0,-0.00342
57.091,0,0.01138
57.092,0,6.1e-4
57.093,0,0.00226
57.094,0,0.00229
57.095,0,0.00296
57.096,0,0.00275
57.097,0,7.9e-4
57.098,0,0.00684
57.099,0,0.00259
57.1,0,0.00922
57.101,0,0.00369
57.102,0,-0.00204
57.103,0,0.00296
57.104,0,0.00137
57.105,0,0.00189
57.106,0,0.00238
57.107,0,6.1e-4
57.108,0,0.008
57.109,0,0.00204
57.11,0,0.00763
57.111,0,0.00443
57.112,0,0.00317
57.113,0,0.00269
57.114,0,0.00436
57.115,0,0.00815
57.116,0,0.00412
57.117,0,-6.1e-4
57.118,0,0.00253
57.119,0,0.00305
57.12,0,0.004
57.121,0,4.6e-4
57.122,0,0.00592
57.123,0,0.00305
57.124,0,0.00439
57.125,0,0.00714
57.126,0,4e-4
57.127,0,0.00534
57.128,0,0.00589
57.129,0,0.00131
57.13,0,-0.00305
57.131,0,0.00192
57.132,0,0.00159
57.133,0,-8.2e-4
57.134,0,0.00473
57.135,0,0.00519
57.136,0,0.00641
57.137,0,0.00235
57.138,0,-0.00381
57.139,0,0.00125
57.14,0,0.00259
57.141,0,-0.00327
57.142,0,0.01193
57.143,0,0.00345
57.144,0,0.00272
57.145,0,5.5e-4
57.146,0,0.00543
57.147,0,-5.8e-4
57.148,0,-0.00513
57.149,0,0.00562
57.15,0,0.00241
57.151,0,0.00912
57.152,0,0.00192
57.153,0,-0.00116
57.154,0,0.00525
57.155,0,0.00464
57.156,0,0.00504
57.157,0,0.00504
57.158,0,0.00464
57.159,0,-0.00269
57.16,0,0.00256
57.161,0,0.0043
57.162,0,0.00168
57.163,0,-0.00266
57.164,0,0.00711
57.165,0,0.00113
57.166,0,9.5e-4
57.167,0,0.00253
57.168,0,0.00488
57.169,0,0.00189
57.17,0,-3.1e-4
57.171,0,0.00739
57.172,0,0.00336
57.173,0,0.00177
57.174,0,-0.00143
57.175,0,0.00107
57.176,0,-0.00327
57.177,0,0.00571
57.178,0,0.00626
57.179,0,0.00107
57.18,0,0.00647
57.181,0,0.00314
57.182,0,0.00278
57.183,0,0.0011
57.184,0,-9.8e-4
57.185,0,0.00183
57.186,0,0
57.187,0,0.00604
57.188,0,0.00555
57.189,0,0.0014
57.19,0,0.00806
57.191,0,0.00284
57.192,0,0.00461
57.193,0,0.00146
57.194,0,0.00153
57.195,0,0.00558
57.196,0,0.00305
57.197,0,0.00354
57.198,0,0.00275
57.199,0,-3.4e-4
57.2,0,0.00266
57.201,0,0.00296
57.202,0,0.00278
57.203,0,-0.0018600000000000001
57.204,0,0.00766
57.205,0,0.0014
57.206,0,0.00516
57.207,0,-0.00119
57.208,0,0.00504
57.209,0,0.00351
57.21,0,0.00558
57.211,0,0.00488
57.212,0,0.0054
57.213,0,0.00137
57.214,0,0.00317
57.215,0,0.00311
57.216,0,0.00259
57.217,0,-0.00504
57.218,0,0.00723
57.219,0,-0.00421
57.22,0,0.00278
57.221,0,0.00244
57.222,0,-6e-5
57.223,0,0.00211
57.224,0,0.00565
57.225,0,0.00391
57.226,0,0.00146
57.227,0,0.00684
57.228,0,0.00336
57.229,0,-6.1e-4
57.23,0,0.00305
57.231,0,-3.4e-4
57.232,0,0.00592
57.233,0,0.00293
57.234,0,-5.2e-4
57.235,0,-0.00171
57.236,0,3.4e-4
57.237,0,0.00323
57.238,0,0.00247
57.239,0,0.00104
57.24,0,0.00699
57.241,0,0.00381
57.242,0,-0.00168
57.243,0,-0.0029
57.244,0,-8.2e-4
57.245,0,0.00681
57.246,0,0.00128
57.247,0,0.0025
57.248,0,0.00311
57.249,0,0.00562
57.25,0,0.00375
57.251,0,0.00397
57.252,0,0.00253
57.253,0,0.00284
57.254,0,0.00299
57.255,0,0.00415
57.256,0,0.00381
57.257,0,0.00385
57.258,0,0.00433
57.259,0,0.00928
57.26,0,0.00229
57.261,0,8.5e-4
57.262,0,0.00281
57.263,0,5.2e-4
57.264,0,0.00568
57.265,0,0.00507
57.266,0,4.3e-4
57.267,0,9.2e-4
57.268,0,1.2e-4
57.269,0,0.00198
57.27,0,6.7e-4
57.271,0,0.00302
57.272,0,0.00464
57.273,0,0.0051
57.274,0,0.00357
57.275,0,0.00537
57.276,0,6.7e-4
57.277,0,0.00525
57.278,0,-0.00189
57.279,0,0.00241
57.28,0,0.00293
57.281,0,0
57.282,0,0.00262
57.283,0,7.6e-4
57.284,0,0.00284
57.285,0,0.00339
57.286,0,0.00638
57.287,0,0.00336
57.288,0,0.00439
57.289,0,0.00348
57.29,0,2.1e-4
57.291,0,0.00568
57.292,0,7e-4
57.293,0,1.5e-4
57.294,0,0.00229
57.295,0,0.0011
57.296,0,0.00745
57.297,0,0.0011
57.298,0,0.0054
57.299,0,0.00272
57.3,0,0.00455
57.301,0,0.00601
57.302,0,-7.6e-4
57.303,0,-0.00107
57.304,0,0.00162
57.305,0,0.00974
57.306,0,0.00391
57.307,0,0.00238
57.308,0,-0.0015
57.309,0,0.00211
57.31,0,0.00336
57.311,0,0.00394
57.312,0,0.0043
57.313,0,0.00433
57.314,0,0.00488
57.315,0,0.00385
57.316,0,0.00549
57.317,0,0.00354
57.318,0,0.00513
57.319,0,-0.00238
57.32,0,0.00211
57.321,0,0.00339
57.322,0,0.00323
57.323,0,-0.00119
57.324,0,0.01187
57.325,0,-0.00363
57.326,0,-0.00287
57.327,0,0.00562
57.328,0,0.00699
57.329,0,0.00339
57.33,0,-0.00513
57.331,0,0.00549
57.332,0,-0.00113
57.333,0,-1.2e-4
57.334,0,0.009
57.335,0,0.00797
57.336,0,0.00256
57.337,0,0.00708
57.338,0,0.00177
57.339,0,0.00189
57.34,0,0.00354
57.341,0,0.00665
57.342,0,0.00293
57.343,0,-0.00183
57.344,0,0.00397
57.345,0,0.00189
57.346,0,0.00256
57.347,0,0.00153
57.348,0,0.00232
57.349,0,0.00177
57.35,0,0.00452
57.351,0,8.2e-4
57.352,0,5.5e-4
57.353,0,4.9e-4
57.354,0,-6.4e-4
57.355,0,0.00815
57.356,0,0.00204
57.357,0,0.00204
57.358,0,0.00293
57.359,0,0.0047
57.36,0,0.00323
57.361,0,0.00113
57.362,0,9.2e-4
57.363,0,0.00388
57.364,0,0.00238
57.365,0,0.0051
57.366,0,0.00159
57.367,0,0.00211
57.368,0,0.00421
57.369,0,0.0014
57.37,0,0.00241
57.371,0,0.00504
57.372,0,-4e-4
57.373,0,-3e-5
57.374,0,-0.00214
57.375,0,0.00156
57.376,0,0.00363
57.377,0,0.00748
57.378,0,9.5e-4
57.379,0,0.00534
57.38,0,-2.1e-4
57.381,0,0.00174
57.382,0,0.00363
57.383,0,0.00253
57.384,0,0.00662
57.385,0,-0.00299
57.386,0,0.00687
57.387,0,0.00552
57.388,0,0.00146
57.389,0,0.00327
57.39,0,-0.00177
57.391,0,0.00104
57.392,0,0.0051
57.393,0,-0.00269
57.394,0,0.00549
57.395,0,0.00443
57.396,0,3.7e-4
57.397,0,0.00253
57.398,0,0.00375
57.399,0,0.00577
57.4,0,-0.00769
57.401,0,0.00388
57.402,0,0.00143
57.403,0,3.7e-4
57.404,0,-0.0011
57.405,0,0.008
57.406,0,0.00522
57.407,0,0.0018
57.408,0,-0.00253
57.409,0,-0.0022
57.41,0,0.0061
57.411,0,0.00378
57.412,0,0.00122
57.413,0,0.00305
57.414,0,0.00555
57.415,0,6e-5
57.416,0,0.00772
57.417,0,0.00351
57.418,0,0.00616
57.419,0,1.8e-4
57.42,0,0.00433
57.421,0,0.00174
57.422,0,0.00302
57.423,0,-0.00113
57.424,0,0.00333
57.425,0,0.00391
57.426,0,-0.00262
57.427,0,0.00311
57.428,0,0.0014
57.429,0,0.00342
57.43,0,0.00272
57.431,0,0.00409
57.432,0,0.00308
57.433,0,-7e-4
57.434,0,0.00705
57.435,0,0.01071
57.436,0,0.00131
57.437,0,-0.00113
57.438,0,0.00226
57.439,0,5.8e-4
57.44,0,0.00751
57.441,0,0.005
57.442,0,0.00223
57.443,0,-0.00604
57.444,0,0.00537
57.445,0,-3e-5
57.446,0,0.00259
57.447,0,0.00116
57.448,0,0.00275
57.449,0,0.00223
57.45,0,0.00369
57.451,0,-0.00162
57.452,0,6.7e-4
57.453,0,0.00452
57.454,0,4.3e-4
57.455,0,0.00299
57.456,0,4.9e-4
57.457,0,0.00226
57.458,0,0.00204
57.459,0,0.0037200000000000002
57.46,0,4.6e-4
57.461,0,0.00339
57.462,0,-0.00119
57.463,0,0.00439
57.464,0,0.00513
57.465,0,0.00494
57.466,0,0.00247
57.467,0,8.9e-4
57.468,0,-0.00317
57.469,0,5.2e-4
57.47,0,-2.4e-4
57.471,0,-0.00116
57.472,0,0.00745
57.473,0,0.00137
57.474,0,-0.00241
57.475,0,0.00272
57.476,0,0.00113
57.477,0,0.00748
57.478,0,0.00861
57.479,0,0.00238
57.48,0,0.00311
57.481,0,0.00119
57.482,0,0.00793
57.483,0,-9e-5
57.484,0,0.00198
57.485,0,0.00302
57.486,0,0.0029
57.487,0,0.00308
57.488,0,0.00613
57.489,0,7.3e-4
57.49,0,0.00299
57.491,0,0.00217
57.492,0,0.00183
57.493,0,0.00333
57.494,0,0.00208
57.495,0,0.00482
57.496,0,0.00726
57.497,0,0.00439
57.498,0,0.00204
57.499,0,-0.00665
57.5,0,0.00464
57.501,0,0.0018600000000000001
57.502,0,0.0043
57.503,0,0.00354
57.504,0,-0.00534
57.505,0,0.00601
57.506,0,0.0032
57.507,0,0.00153
57.508,0,0.00537
57.509,0,0.00583
57.51,0,0.00833
57.511,0,0.00235
57.512,0,0.00922
57.513,0,6.1e-4
57.514,0,0.00336
57.515,0,0
57.516,0,0.00729
57.517,0,0.00519
57.518,0,0.00674
57.519,0,-0.00156
57.52,0,0.00369
57.521,0,0.00275
57.522,0,0.00104
57.523,0,0.00208
57.524,0,0.00256
57.525,0,0.0032
57.526,0,0.00363
57.527,0,0.00296
57.528,0,0.00757
57.529,0,0.00482
57.53,0,0.00192
57.531,0,0.00345
57.532,0,0.0043
57.533,0,0.00143
57.534,0,0.00949
57.535,0,0.0069
57.536,0,0.0037200000000000002
57.537,0,-0.00217
57.538,0,5.8e-4
57.539,0,0.00412
57.54,0,1.8e-4
57.541,0,0.01141
57.542,0,0.00543
57.543,0,-0.00851
57.544,0,-0.00168
57.545,0,0.0025
57.546,0,0.00519
57.547,0,-0.00381
57.548,0,0.00162
57.549,0,0.00299
57.55,0,0.00293
57.551,0,4.6e-4
57.552,0,0.00113
57.553,0,0.00647
57.554,0,0.00516
57.555,0,0.00781
57.556,0,0.00256
57.557,0,0.00391
57.558,0,0.00449
57.559,0,0.00253
57.56,0,0.00537
57.561,0,9.2e-4
57.562,0,4.3e-4
57.563,0,0.00223
57.564,0,3.4e-4
57.565,0,0.005
57.566,0,0.0033
57.567,0,-3.1e-4
57.568,0,0.00156
57.569,0,0.00311
57.57,0,-5.2e-4
57.571,0,0.00613
57.572,0,7.3e-4
57.573,0,0.00259
57.574,0,0.00235
57.575,0,0.00644
57.576,0,0.00305
57.577,0,0.00317
57.578,0,0.00156
57.579,0,0.00775
57.58,0,7.3e-4
57.581,0,0.00418
57.582,0,0.00272
57.583,0,0.00296
57.584,0,8.9e-4
57.585,0,0.00269
57.586,0,0.00232
57.587,0,0.00159
57.588,0,0.00668
57.589,0,0.00137
57.59,0,0.00464
57.591,0,0.00388
57.592,0,-1.8e-4
57.593,0,0.00156
57.594,0,0.00665
57.595,0,0.00345
57.596,0,0.00632
57.597,0,9.5e-4
57.598,0,9.8e-4
57.599,0,0.00778
57.6,0,-0.00189
57.601,0,0.00641
57.602,0,-0.0014
57.603,0,0.00507
57.604,0,0.00571
57.605,0,-0.00128
57.606,0,0.00998
57.607,0,0.00217
57.608,0,0.00259
57.609,0,0.00656
57.61,0,-5.8e-4
57.611,0,0.00555
57.612,0,0.00299
57.613,0,0.00421
57.614,0,-0.00146
57.615,0,0.00128
57.616,0,4.3e-4
57.617,0,0.00983
57.618,0,0.00742
57.619,0,-3.4e-4
57.62,0,7.3e-4
57.621,0,5.2e-4
57.622,0,0.00278
57.623,0,-9.2e-4
57.624,0,0.00781
57.625,0,0.00842
57.626,0,0.00168
57.627,0,0.00107
57.628,0,0.00427
57.629,0,0.00211
57.63,0,0.00464
57.631,0,0.00119
57.632,0,0.00101
57.633,0,-3.7e-4
57.634,0,0.0022
57.635,0,0.00519
57.636,0,6.1e-4
57.637,0,0.00412
57.638,0,0.00473
57.639,0,0.00528
57.64,0,-8.2e-4
57.641,0,0.00742
57.642,0,0.00146
57.643,0,0.00607
57.644,0,0.00214
57.645,0,0.00562
57.646,0,0.00629
57.647,0,-4.6e-4
57.648,0,0.00284
57.649,0,0.00528
57.65,0,0.00146
57.651,0,0.00415
57.652,0,5.2e-4
57.653,0,-7e-4
57.654,0,0.00436
57.655,0,0.00757
57.656,0,0.00369
57.657,0,0.00607
57.658,0,0.00363
57.659,0,-0.00134
57.66,0,-2.1e-4
57.661,0,-3.4e-4
57.662,0,0.00241
57.663,0,0.00299
57.664,0,0.00201
57.665,0,0.00134
57.666,0,0.00623
57.667,0,0.00305
57.668,0,-6.4e-4
57.669,0,0.00177
57.67,0,0.00494
57.671,0,-0.00183
57.672,0,0.00446
57.673,0,0.0054
57.674,0,6.7e-4
57.675,0,0.00256
57.676,0,0.00668
57.677,0,0.00607
57.678,0,0.00327
57.679,0,0.0029
57.68,0,8.9e-4
57.681,0,0.00421
57.682,0,-2.7e-4
57.683,0,5.2e-4
57.684,0,6.7e-4
57.685,0,0.0014
57.686,0,0.00342
57.687,0,0.0036
57.688,0,0.00156
57.689,0,0.00238
57.69,0,-0.00677
57.691,0,0.00211
57.692,0,-5.2e-4
57.693,0,-0.00549
57.694,0,0.00507
57.695,0,-0.00137
57.696,0,0.00119
57.697,0,0.00482
57.698,0,0.00223
57.699,0,0.00549
57.7,0,0.00159
57.701,0,5.5e-4
57.702,0,2.1e-4
57.703,0,0.00711
57.704,0,0.00137
57.705,0,-0.00467
57.706,0,0.00876
57.707,0,0.00269
57.708,0,0.00354
57.709,0,0.00323
57.71,0,0.00342
57.711,0,0.00436
57.712,0,0.00427
57.713,0,0.00354
57.714,0,0.0065
57.715,0,0.00577
57.716,0,-0.00107
57.717,0,0.00827
57.718,0,0.00552
57.719,0,-0.00266
57.72,0,0.00388
57.721,0,0.00223
57.722,0,0.00412
57.723,0,0.00192
57.724,0,0.00275
57.725,0,7.3e-4
57.726,0,0.00787
57.727,0,0.00143
57.728,0,8.9e-4
57.729,0,-1.2e-4
57.73,0,0.00562
57.731,0,0.00317
57.732,0,-4.3e-4
57.733,0,0.00345
57.734,0,0.00204
57.735,0,0.00125
57.736,0,7e-4
57.737,0,0.00989
57.738,0,0.00491
57.739,0,0.0029
57.74,0,-2.1e-4
57.741,0,-0.0025
57.742,0,0.00967
57.743,0,0.00272
57.744,0,0.00565
57.745,0,0.00134
57.746,0,0.00598
57.747,0,0.00525
57.748,0,0.00525
57.749,0,0.0025
57.75,0,0.00259
57.751,0,0.00351
57.752,0,0.00116
57.753,0,-0.00342
57.754,0,0.00504
57.755,0,0.00525
57.756,0,8.2e-4
57.757,0,-6.1e-4
57.758,0,-2.4e-4
57.759,0,7.6e-4
57.76,0,0.00693
57.761,0,-0.00287
57.762,0,-0.00177
57.763,0,0.00616
57.764,0,0.00745
57.765,0,0.00546
57.766,0,0.00494
57.767,0,2.7e-4
57.768,0,-4.3e-4
57.769,0,0.0037200000000000002
57.77,0,0.00525
57.771,0,0.00232
57.772,0,-0.00168
57.773,0,-0.0011
57.774,0,0.00543
57.775,0,0.00241
57.776,0,0.00357
57.777,0,0.00171
57.778,0,0.00598
57.779,0,0.00592
57.78,0,0.008
57.781,0,0.00626
57.782,0,0.0011
57.783,0,0.00272
57.784,0,0.00659
57.785,0,0.00409
57.786,0,7.6e-4
57.787,0,-0.00189
57.788,0,0.00253
57.789,0,0.00732
57.79,0,0.0025
57.791,0,0.00339
57.792,0,0.00595
57.793,0,0.00128
57.794,0,0.00162
57.795,0,0.00909
57.796,0,0.00876
57.797,0,-0.00143
57.798,0,0.00217
57.799,0,0.00363
57.8,0,0.00272
57.801,0,0.00778
57.802,0,0.0032
57.803,0,0.00299
57.804,0,9.8e-4
57.805,0,0.00436
57.806,0,0.00101
57.807,0,0.00122
57.808,0,0.00101
57.809,0,0.00507
57.81,0,-0.00168
57.811,0,2.4e-4
57.812,0,0.0022
57.813,0,0.00531
57.814,0,0.00626
57.815,0,0.00159
57.816,0,0.00565
57.817,0,0.0015
57.818,0,0.00781
57.819,0,4.9e-4
57.82,0,-0.00333
57.821,0,6e-5
57.822,0,0.00272
57.823,0,3e-5
57.824,0,0.0033
57.825,0,0.00183
57.826,0,0.00726
57.827,0,-2.4e-4
57.828,0,-0.00381
57.829,0,0.00259
57.83,0,0.00732
57.831,0,0.00635
57.832,0,-0.00101
57.833,0,-5.2e-4
57.834,0,6.4e-4
57.835,0,0.00174
57.836,0,0.00381
57.837,0,-0.0022
57.838,0,0.00397
57.839,0,-0.00162
57.84,0,0.00232
57.841,0,0
57.842,0,0.00247
57.843,0,-0.00275
57.844,0,0.00403
57.845,0,-0.00156
57.846,0,0.0033
57.847,0,0.00821
57.848,0,0.00247
57.849,0,0.00348
57.85,0,-0.0015
57.851,0,7.6e-4
57.852,0,0.00293
57.853,0,0.00586
57.854,0,0.0032
57.855,0,-0.00305
57.856,0,0.00131
57.857,0,0.00525
57.858,0,0.00146
57.859,0,0.00244
57.86,0,0.00101
57.861,0,-1.5e-4
57.862,0,-2.4e-4
57.863,0,0.004
57.864,0,-3e-5
57.865,0,0.00583
57.866,0,0.00479
57.867,0,0.00778
57.868,0,0.00214
57.869,0,0.00122
57.87,0,0.00107
57.871,0,0.00403
57.872,0,0.00101
57.873,0,0.00357
57.874,0,0.00592
57.875,0,0.00183
57.876,0,0.00665
57.877,0,0.00232
57.878,0,-0.01212
57.879,0,0.00571
57.88,0,0.00897
57.881,0,0.0025
57.882,0,0.00134
57.883,0,0.00595
57.884,0,0.00647
57.885,0,0.00241
57.886,0,0.00189
57.887,0,-6.7e-4
57.888,0,0.00891
57.889,0,4.3e-4
57.89,0,0.00351
57.891,0,0.00162
57.892,0,0.00162
57.893,0,0.00317
57.894,0,0.00842
57.895,0,0.0033
57.896,0,-4.3e-4
57.897,0,0.0061
57.898,0,0.00336
57.899,0,0.00281
57.9,0,0.00116
57.901,0,0.0069
57.902,0,0.00378
57.903,0,0.00195
57.904,0,-3e-5
57.905,0,-2.1e-4
57.906,0,0.00513
57.907,0,0.00507
57.908,0,0.00925
57.909,0,5.5e-4
57.91,0,0.0047
57.911,0,0.00311
57.912,0,0.00241
57.913,0,0.00262
57.914,0,0.01147
57.915,0,0.00812
57.916,0,1.2e-4
57.917,0,0.00272
57.918,0,0.00455
57.919,0,0.0018
57.92,0,0.01041
57.921,0,0.00418
57.922,0,-0.00125
57.923,0,0.00571
57.924,0,7.9e-4
57.925,0,0.00415
57.926,0,0.00211
57.927,0,0.00562
57.928,0,0.00317
57.929,0,1.8e-4
57.93,0,0.00406
57.931,0,0.00409
57.932,0,8.5e-4
57.933,0,0.00104
57.934,0,2.7e-4
57.935,0,0.00574
57.936,0,6e-5
57.937,0,6.1e-4
57.938,0,0.01117
57.939,0,0.00604
57.94,0,0.00378
57.941,0,0.00223
57.942,0,0.00198
57.943,0,9.2e-4
57.944,0,0.004
57.945,0,0.00336
57.946,0,0.00598
57.947,0,0.00449
57.948,0,0.00528
57.949,0,0.00235
57.95,0,0.00488
57.951,0,0.0011
57.952,0,2.4e-4
57.953,0,-0.00308
57.954,0,0.00162
57.955,0,0.00159
57.956,0,0.00705
57.957,0,0.00766
57.958,0,0.00302
57.959,0,0.00235
57.96,0,-0.00272
57.961,0,0.00571
57.962,0,-0.00198
57.963,0,0.00397
57.964,0,0.00635
57.965,0,0.00388
57.966,0,0.00742
57.967,0,0.0029
57.968,0,3.4e-4
57.969,0,-4.6e-4
57.97,0,0.00162
57.971,0,0.0011
57.972,0,-9.8e-4
57.973,0,0.00757
57.974,0,7.3e-4
57.975,0,-0.00522
57.976,0,0.00146
57.977,0,0.00723
57.978,0,0.00485
57.979,0,0.00494
57.98,0,-7.9e-4
57.981,0,0.00201
57.982,0,0.00491
57.983,0,0.013
57.984,0,0.00235
57.985,0,-0.00195
57.986,0,0.00452
57.987,0,3e-5
57.988,0,0.00287
57.989,0,0.0033
57.99,0,0.0025
57.991,0,3.1e-4
57.992,0,0.00201
57.993,0,-3e-5
57.994,0,0.00351
57.995,0,0.00302
57.996,0,0.00491
57.997,0,0.00543
57.998,0,0.00317
57.999,0,0.005
58,0,6.4e-4
58.001,0,0.00168
58.002,0,0.00558
58.003,0,0.00427
58.004,0,0.00162
58.005,0,0.0029
58.006,0,0.00305
58.007,0,0.00299
58.008,0,0.00299
58.009,0,-0.00198
58.01,0,-0.00137
58.011,0,0.00342
58.012,0,0.00146
58.013,0,0.00574
58.014,0,0.00461
58.015,0,0.00687
58.016,0,0.00208
58.017,0,0.00375
58.018,0,0.00497
58.019,0,0.00195
58.02,0,0.00229
58.021,0,0.00494
58.022,0,0.00125
58.023,0,0.00424
58.024,0,0.00131
58.025,0,0.00598
58.026,0,0.00165
58.027,0,0.0015
58.028,0,0.0015
58.029,0,0.00375
58.03,0,0.00388
58.031,0,3e-5
58.032,0,0.00113
58.033,0,0.00302
58.034,0,6.4e-4
58.035,0,0.00473
58.036,0,0.00659
58.037,0,0.00616
58.038,0,0.00119
58.039,0,0.00385
58.04,0,-0.00177
58.041,0,0.00122
58.042,0,0.00223
58.043,0,0.00479
58.044,0,0.00836
58.045,0,0.00418
58.046,0,-0.00378
58.047,0,8.9e-4
58.048,0,0.00452
58.049,0,0.00146
58.05,0,0.00583
58.051,0,0.00156
58.052,0,0.0018600000000000001
58.053,0,0.00595
58.054,0,4.3e-4
58.055,0,-6.7e-4
58.056,0,0.00406
